mmsi,year,distance
538007194,2021,52073.31893857196
538007195,2019,65673.69143457711
538007195,2020,59647.73869553208
538007195,2021,63257.13107952103
538007196,2019,53291.02196612209
538007196,2020,46872.92400713265
538007196,2021,63632.850232705474
538007198,2019,53232.14197027683
538007198,2020,58525.29961323738
538007198,2021,49578.37959823012
538007200,2019,63368.972914874554
538007200,2020,59703.74043126404
538007200,2021,57209.66725799441
538007201,2019,54296.213680520654
538007201,2020,57114.38012500107
538007201,2021,68433.15626449883
538007203,2019,52611.46728974581
538007203,2020,52581.8089004606
538007203,2021,48529.34719070792
538007205,2019,63626.657323390245
538007205,2020,72701.37024242431
538007205,2021,65752.37048121542
538007206,2019,38443.92604736984
538007206,2020,22081.13304625824
538007206,2021,36356.333508223295
538007210,2019,51392.100118594244
538007210,2020,53548.14651785791
538007210,2021,45707.5172623992
538007226,2019,59078.69456425309
538007226,2020,60819.72158291936
538007226,2021,64188.86603336036
538007227,2019,61064.682551428676
538007227,2020,52225.82390829921
538007227,2021,52221.54159344733
538007228,2019,49500.86871175468
538007228,2020,45577.43383290619
538007228,2021,56908.87604679167
538007229,2019,54501.15305438638
538007229,2020,59294.58625648171
538007229,2021,56601.37014308572
538007230,2019,71837.79579661414
538007230,2020,79653.86115564406
538007230,2021,69192.55714075267
538007235,2019,48866.00807455182
538007235,2020,48347.189548671246
538007235,2021,44922.117714338005
538007237,2019,65186.87344669923
538007237,2020,61386.548033475876
538007237,2021,75931.98670193553
538007238,2019,59502.7507032156
538007238,2020,72095.00237943232
538007238,2021,59205.57860375941
538007240,2019,55112.08491228521
538007240,2020,57552.731113776565
538007240,2021,48779.07856595516
538007241,2019,41580.780684158206
538007241,2020,47032.26603837684
538007241,2021,56618.96826747805
538007242,2019,38653.46792316437
538007242,2020,58942.44160594046
538007242,2021,52546.47168239951
538007247,2019,66699.71725049242
538007247,2020,47458.80854815245
538007247,2021,57097.22709225118
538007251,2019,68722.08126984537
538007251,2020,56951.832923039794
538007251,2021,50789.69909285754
538007252,2019,36020.6054482013
538007252,2020,38250.97861595452
538007252,2021,67144.55530178174
538007253,2019,60239.07852731645
538007253,2020,51977.98512338102
538007253,2021,55070.561597660184
538007254,2019,65323.436956238
538007254,2020,60179.485991060734
538007254,2021,74371.6655741036
538007258,2019,50822.79214893654
538007258,2020,48863.636130705476
538007258,2021,42754.8612177968
538007263,2019,52599.661597557366
538007263,2020,72445.97629150748
538007263,2021,60875.98023676872
538007267,2019,57173.6970693022
538007267,2020,64815.85168462992
538007267,2021,66959.36358210444
538007269,2019,48980.86222830787
538007269,2020,50067.44438011944
538007269,2021,47630.93788588047
538007271,2019,58024.50922167301
538007271,2020,53978.24808719754
538007271,2021,69159.2538309414
538007272,2019,67355.74946798384
538007272,2020,64216.911331554875
538007272,2021,53611.72573880851
538007273,2019,48420.111727297306
538007273,2020,40230.789895582944
538007273,2021,62563.572867169976
538007274,2019,53999.69824884832
538007274,2020,57538.12048757076
538007274,2021,59436.80578184128
538007280,2019,67052.63315886259
538007280,2020,63483.390422225
538007280,2021,50531.59618060291
538007281,2019,64955.7149117291
538007281,2020,62008.60360649228
538007281,2021,63834.01896755397
538007283,2019,51173.709432542324
538007283,2020,55067.686490252614
538007283,2021,52862.1027880609
538007287,2019,49247.787201702595
538007287,2020,46845.46731027216
538007287,2021,49588.93699041009
538007297,2019,66219.50446604192
538007297,2020,47915.25792568922
538007297,2021,47260.43317317963
538007298,2019,54299.15618675947
538007298,2020,64536.11565057188
538007298,2021,53889.50154017657
538007305,2019,71179.4787411578
538007305,2020,58893.477871485054
538007305,2021,64883.95371764153
538007308,2019,69778.92063829862
538007308,2020,58994.57456587255
538007308,2021,58545.83128713071
538007314,2019,45135.911121726036
538007314,2020,47529.7148334384
538007314,2021,53164.52313937247
538007317,2019,57030.942326150835
538007317,2020,55687.336963519454
538007317,2021,39568.315239429474
538007318,2019,56822.60916823149
538007318,2020,53354.06208947301
538007318,2021,72570.0347917378
538007338,2019,64038.28545668721
538007338,2020,83000.74523195624
538007338,2021,72269.70496632904
538007343,2019,78954.99755430222
538007343,2020,73145.03742913902
538007343,2021,71619.62773509324
538007344,2019,64982.735390119255
538007344,2020,67594.94126642495
538007344,2021,54318.73389163613
538007347,2019,57450.309242874384
538007347,2020,59156.92522737384
538007347,2021,47202.623278537765
538007348,2019,54477.30027991533
538007348,2020,56421.874173760414
538007348,2021,53796.41295140982
538007349,2019,46410.599446401
538007349,2020,50730.02641926706
538007349,2021,52341.202528342605
538007351,2019,56951.826446365565
538007351,2020,50209.434668928385
538007351,2021,74793.17319595814
538007353,2019,55744.41835978255
538007353,2020,42498.08066812903
538007353,2021,51046.339713320136
538007355,2019,64086.43234670162
538007355,2020,50289.069401443005
538007355,2021,71967.1581985578
538007367,2019,69287.17489701882
538007367,2020,66993.61727015674
538007367,2021,63638.34184728563
538007375,2019,20136.12105511129
538007375,2020,5810.9521073699
538007375,2021,10564.833984375
538007377,2019,58389.39176695421
538007377,2020,55479.201831392944
538007377,2021,54613.998542785645
538007384,2019,47573.8496953547
538007384,2020,54508.684401378036
538007384,2021,47890.26286534965
538007387,2019,57339.27095644176
538007387,2020,36337.87288190052
538007387,2021,58954.78989932686
538007396,2019,4974.09195882082
538007396,2020,845.3874074220657
538007396,2021,4933.517856359482
538007398,2019,34113.36717860401
538007398,2020,8363.073609292507
538007400,2019,55751.61091936752
538007400,2020,44062.272126317024
538007400,2021,57168.73232217133
538007401,2019,46833.95033939928
538007401,2020,55074.90063765645
538007401,2021,54527.508729211986
538007402,2019,48007.2930175066
538007402,2020,68737.05303476751
538007402,2021,45053.62287634611
538007405,2019,44940.7195507139
538007405,2020,62289.21191006899
538007405,2021,55738.47700354457
538007406,2019,45254.88991229981
538007406,2020,66712.10775797814
538007406,2021,60383.9446172826
538007418,2019,61911.279204808176
538007418,2020,63955.61159026623
538007418,2021,58659.88122603297
538007419,2019,54585.81992582977
538007419,2020,56525.080220617354
538007419,2021,65015.849183902144
538007420,2019,44931.82746782899
538007420,2020,47260.29949271679
538007420,2021,63772.85378688574
538007422,2019,66966.28327848017
538007422,2020,65213.8650623858
538007422,2021,57515.25969263166
538007425,2019,79229.9247651659
538007425,2020,84747.54450616986
538007425,2021,80821.80398612097
538007433,2019,49076.48154658452
538007433,2020,37749.63318568468
538007433,2021,48466.368426054716
538007443,2019,25702.51531738043
538007443,2020,53138.01697204262
538007443,2021,57494.929609671235
538007449,2019,50620.563983578235
538007449,2020,61108.40859670192
538007449,2021,56363.16306248307
538007450,2019,62908.17683982849
538007450,2020,61272.84052797407
538007450,2021,52859.95878024399
538007451,2019,47837.12990038842
538007451,2020,57581.57091208547
538007451,2021,68139.89032629877
538007452,2019,57253.70480469987
538007452,2020,51975.86352145672
538007452,2021,52529.10860364884
538007453,2019,56090.609855785966
538007453,2020,54035.85770184547
538007453,2021,41136.44058230519
538007454,2019,40006.46630791202
538007454,2020,53766.81148146093
538007454,2021,60240.758357182145
538007455,2019,62263.19042696431
538007455,2020,51795.931871160865
538007455,2021,52348.968560729176
538007456,2019,67281.93859621137
538007456,2020,67672.13752999902
538007456,2021,48608.541248202324
538007459,2019,56892.664083361626
538007459,2020,61145.89325231314
538007459,2021,57522.28989812732
538007464,2019,67465.41760406643
538007464,2020,81653.06497716904
538007464,2021,69078.38316895068
538007470,2019,51907.01696294546
538007470,2020,36471.40216374397
538007470,2021,41409.43065531738
538007472,2019,54904.11361925304
538007472,2020,63653.95638212934
538007472,2021,71697.14265216887
538007473,2019,62792.96946389973
538007473,2020,56325.29524637759
538007473,2021,45424.53395497054
538007474,2019,47767.78463193774
538007474,2020,53127.19901189208
538007474,2021,60610.298660218716
538007475,2019,62535.83167222142
538007475,2020,65421.633252710104
538007475,2021,66807.40693353117
538007488,2019,65495.40767803043
538007488,2020,54030.21067804843
538007488,2021,64539.89447362721
538007489,2019,71358.97663623095
538007489,2020,54992.66422238946
538007489,2021,57938.84561764076
538007490,2019,53544.805116549134
538007490,2020,48872.788035944104
538007490,2021,59647.13921614736
538007491,2019,64238.78366225958
538007491,2020,71568.38266570866
538007491,2021,67370.13174805045
538007492,2019,66165.67272230238
538007492,2020,61896.07992617041
538007492,2021,64008.730844408274
538007493,2019,64696.76929305494
538007493,2020,69760.88403330743
538007493,2021,55762.57545489073
538007497,2019,67294.47397579253
538007497,2020,85693.46216352284
538007497,2021,80283.2272786051
538007501,2019,77926.53362623975
538007501,2020,66763.43298716843
538007501,2021,70826.04517129064
538007504,2019,58272.46365571767
538007504,2020,62259.053909778595
538007504,2021,64896.14725760743
538007505,2019,51269.11572061479
538007505,2020,62464.24867302179
538007505,2021,48406.60094806552
538007506,2019,51873.56551490724
538007506,2020,47372.08814693242
538007506,2021,54626.06429123506
538007507,2019,38711.72817951441
538007507,2020,63915.376606978476
538007507,2021,54802.00147688389
538007508,2019,63958.76233151555
538007508,2020,56693.043891467154
538007508,2021,49906.748400852084
538007509,2019,56285.62218976021
538007509,2020,59169.30582985282
538007509,2021,54607.55761036277
538007510,2019,51609.44571060687
538007510,2020,60710.43769720197
538007510,2021,47812.816472664475
538007514,2019,42146.655727788806
538007514,2020,45593.16321083903
538007514,2021,51935.488723009825
538007515,2019,53064.422958642244
538007515,2020,45212.626197606325
538007515,2021,55293.52734052017
538007516,2019,74256.9536267817
538007516,2020,74059.70922404528
538007516,2021,60279.41213411093
538007519,2019,56377.65401627449
538007519,2020,65465.55838605389
538007519,2021,53812.52490863204
538007523,2019,83421.49619826674
538007523,2020,80159.4369918704
538007523,2021,83745.66828550398
538007526,2019,72510.79046477377
538007526,2020,68396.73036130518
538007526,2021,69199.62405598164
538007527,2019,71834.69742337614
538007527,2020,67296.85368965939
538007527,2021,68497.57870969176
538007528,2019,57873.589934676886
538007528,2020,29488.304279729724
538007528,2021,41498.54586214572
538007530,2019,41793.4538269788
538007530,2020,41873.10456933081
538007530,2021,35577.68488633633
538007531,2019,54367.38799229264
538007531,2020,62921.824624851346
538007531,2021,58576.740830883384
538007539,2019,31780.646571472287
538007539,2020,30626.18128579855
538007539,2021,35322.44403766096
538007541,2019,45327.23122283816
538007541,2020,41588.151564344764
538007541,2021,39199.765355587006
538007542,2019,48299.10762741417
538007542,2020,55366.77389809489
538007542,2021,49478.67787384987
538007549,2019,58342.11423971504
538007549,2020,71825.46347755939
538007549,2021,68885.48844468594
538007550,2019,53799.438790705055
538007550,2020,16983.13447201252
538007550,2021,46220.446971446276
538007551,2019,58981.782230079174
538007551,2020,57648.85481919348
538007551,2021,54529.28859245777
538007552,2019,61865.95386065543
538007552,2020,40877.33805889636
538007552,2021,51596.143149882555
538007555,2019,45708.73262822628
538007555,2020,47956.39558118582
538007555,2021,58555.21859160066
538007556,2019,56634.819168038666
538007556,2020,55286.92123912275
538007556,2021,51401.467769913375
538007557,2019,42782.5310347341
538007557,2020,55094.09560970962
538007557,2021,52832.509936355054
538007558,2019,55198.44245424867
538007558,2020,64555.72227562964
538007558,2021,64988.418154239655
538007559,2019,56304.54377707839
538007559,2020,57510.25451001525
538007559,2021,50932.287574738264
538007560,2019,47928.885761780664
538007560,2020,68452.15955967642
538007560,2021,50543.223742842674
538007569,2019,52834.6797391139
538007569,2020,56255.81921361387
538007569,2021,54658.18101876974
538007571,2019,52201.0352999568
538007571,2020,51872.40615963936
538007571,2021,49644.04635706544
538007572,2019,44015.4336964488
538007572,2020,47137.4695397187
538007572,2021,41646.68627989292
538007580,2019,47256.14532927424
538007580,2020,57599.36281713843
538007580,2021,54743.81736589968
538007581,2019,50750.671572074294
538007581,2020,54835.4154227823
538007581,2021,49610.44678054005
538007582,2019,42237.84056517482
538007582,2020,50412.50609175861
538007582,2021,54394.455395936966
538007583,2019,28857.554711341858
538007583,2020,35547.09750749171
538007583,2021,42023.62997454405
538007588,2019,50516.339461132884
538007588,2020,52417.44271200895
538007588,2021,70018.57181832194
538007595,2019,35115.6062772274
538007595,2020,34377.48633176088
538007595,2021,52590.20829874277
538007604,2019,42040.96800328791
538007604,2020,51287.437422586605
538007604,2021,40895.50468546152
538007618,2019,54499.607214570045
538007618,2020,56669.126707822084
538007618,2021,58467.70853118226
538007623,2019,42474.40952920914
538007623,2020,43683.871682450175
538007623,2021,42545.57196688652
538007629,2019,38880.927698001266
538007629,2020,49752.21442551911
538007629,2021,43330.66528016701
538007630,2019,45242.58469828963
538007630,2020,52767.4338003397
538007630,2021,52811.31768768281
538007633,2019,62705.93903619051
538007633,2020,52300.99526810646
538007633,2021,54582.885090105236
538007637,2019,56663.551134325564
538007637,2020,56512.69868545234
538007637,2021,46360.24778327346
538007638,2019,59925.18251308799
538007638,2020,52027.244701102376
538007638,2021,55003.25266556442
